,2395.TW,2588.HK,2618.TW,2802.T,300999.SZ,9202.T,A17U.SI,ACGBY,ACGL,ADM.L,AFL,AIR.PA,ALE.WA,ANET,AON,ARES,ATEYY,AU,AVB,AVY,BAMI.MI,EQT,HOLN.SW,INDIGO.NS,KMI,MB.MI,PST.MI,SAGA-B.ST,TEMN.SW
2023-05-31,0.01186373824307374,-0.01249698752575934,0.00883315455480127,0.005715410532606713,-0.006570687387191909,0.013761990995449613,0.006007038926484798,-0.004932277054843337,-0.015477676086158576,-0.005169786991566894,-0.01016799238818722,-0.015268414936969177,0.002714353887848242,-0.040879483068917866,-0.005802625710692122,0.002601460739881878,-0.012199995862038349,0.031278869195954906,0.012988062282264234,-0.006193793139831927,-0.019302984865875783,-0.0028931290554233824,-0.0010052335082936237,0.005656484270127882,0.0032192557679815437,-0.0033881960573912684,-0.007574343583809595,-0.005513744749132021,0.009660334658428749
2023-06-01,-0.025047440012770594,-0.0039697119568248285,0.061200312012476665,0.009333525575076385,0.004615300258058674,0.002101586588423965,6.912760956723218e-05,-0.00024076450349097556,-0.0017386211309738941,-0.0010129696249223663,0.006157012684884444,0.027746065165122458,-0.01555101843847928,0.0007325309973542637,0.010806843242580522,0.009126804559617119,0.037765249533995515,0.023452127386501154,0.014247446248317974,-0.013022821641462512,0.025150356669165097,0.00816985442706275,0.002025657420116289,-0.01060734667600216,0.007989968345599063,0.03205442464355279,0.006600697740576811,0.005018301873604747,0.0002196418496058783
2023-06-02,-0.005439635954944677,0.051010998047927636,0.008263823153848548,0.010630678164664786,0.010146679682437654,0.00020352810334811622,-0.0005527152134862101,0.002362357598500564,0.011414336309934603,0.02776060994685925,0.023212197097955523,0.019374308639032778,0.04775109101371755,-0.03105628923148107,-0.0004945084910490394,0.008436913543980573,-0.03625162609195154,-0.016551621760876767,0.019236183685931385,0.038118662075671716,0.024266699193865815,0.03492489844999125,0.013987307469091048,0.012948759449496805,0.023818447210040006,0.007529336468770964,0.024590106872793616,0.0869337853111507,0.014213150102580174
2023-06-05,-0.001920637906589473,0.024511398753442215,-0.021623334953216333,0.01842612403011601,-0.006077755818564179,0.003397798039575628,-0.0021180464583564484,0.017494521280903452,0.012509033684517723,-0.008745709052508266,0.014841045602701719,-0.01293038541424929,0.0016280716483292323,0.007634305276656095,0.002240675048344354,0.0051374017738679,0.039725018892469155,0.010111107116171025,0.008551357342133636,0.004952345691757953,-0.01405891906813117,-0.007219817380277105,0.0068756223010850714,0.010688902306570824,0.007429925647004065,-0.009341388148369378,-0.009400002454766576,-0.012135965985120234,-0.0001521601400016337
2023-06-06,0.006995276623083413,-0.004027056815315455,0.00781929661277192,0.04402269690079064,-0.01571716408276691,0.00937035717031276,-0.015863268852165047,0.004850806567205934,-0.0007482400046927573,0.01442952352821747,0.008704523510455253,0.005681847236511217,-0.0366247414091615,-0.0174960483352381,0.000687213639804396,0.026586502762476316,-0.00836868208730901,-0.0001576455699108248,0.00925549674708237,0.014646488614766362,0.01478737807986863,0.03730510936307807,0.0017601036866097264,0.004275346856990492,0.006028510916736396,0.008486608643954119,0.003634119704473582,0.0017639719485438299,0.017418500087018174
2023-06-07,0.010585263905717124,0.024395774446891005,-0.005231984841664428,-0.02919871463094159,0.002932018899227673,-0.010785627711892842,-0.0014550997782705188,0.004111221623484429,-0.002472488799651229,-0.028181084132666512,0.00758110681194335,-0.00784683615057935,0.01669419279658335,-0.02870497508139158,-0.003523401702196227,-0.01287368758119245,-0.05967503976442101,-0.007630035863623541,0.013380523242398912,0.022890715855357735,-0.004944050954025392,0.03551624131846398,0.0025167542230994933,0.0018235945259201802,0.019307799305618767,-0.0018699623258350284,0.005833880243531375,0.0026852128352421456,-0.02162338914955919
2023-06-08,-0.01721049895952309,0.013416727433909648,0.004871264381538953,-0.0190636944753787,0.00740210544586839,-0.001494244857401239,-0.00949753229774053,0.02399571412278001,-0.005504997841073389,-0.013704294409295659,-0.004635387103155142,0.0007908285848232666,-0.0020764490488522913,0.041311490366189085,0.0001190287265333545,0.013567815195229871,0.02816626784601728,-0.0034929389774506214,-0.000307629485858385,-0.03466954240362585,0.009414280885945203,0.002252195972991977,0.011086197746036586,0.008925897037730168,0.0033511905476337756,0.02295065297934684,-0.0024001918224713092,-0.017008274073733842,-0.018463101566495554
2023-06-09,0.020377101648376472,-0.0011624339403767392,-0.0062035934787409985,0.0011059260425214656,-0.008779150232042343,-0.0020505218582986817,0.0024305401380468883,-0.0009705540290638748,0.0023247362456597642,0.004144238146409407,0.007108781662049424,0.014856950701459759,-0.019858574618720204,-0.0027616678200971245,0.0005632708646425844,-0.0011729496102372838,0.010951293876561019,-0.014580315938150679,0.006217150965789564,-0.02633538440393257,-0.015025866013511746,-0.014723580269629055,-0.003605473448760943,0.0033249523374485612,-0.020665668110599222,0.0022893672319346248,-0.0072171308513202526,0.016661101159710423,0.02255294262072316
2023-06-12,-0.0111351881649292,0.001980409363659952,-0.025484328975844517,-0.004984278544667431,0.005786255261221118,0.00878191561784969,0.009207454305990126,-0.011716490649402389,-0.012483709236479457,0.01620705508455056,-0.0019461229599772034,0.00794277911968888,0.008218484487080957,0.04748261320745417,0.01330855132696418,0.008994641065665387,0.045320354567805365,0.010086659120151609,-0.002754541111951947,0.021233962472309464,0.00736448199592088,-0.004840868237611762,0.00979677407030155,-0.019301279988772402,-0.006839011955630192,0.010507115599379002,0.008683371944662177,-0.01907605076403307,0.007182678901088924
2023-06-13,0.022087156388760576,0.005291415216731599,0.035754033457523704,0.008331918767268354,-0.011447651245287904,-0.0016987088487441238,-0.004462238609778235,-0.005647542075483236,-0.0008952823278123301,-0.05301785274909865,0.006982339641516289,0.0046352367388042826,-0.07757933560844232,-0.010808167764321142,0.00010284702284080183,0.017800374270364516,0.04230762056978188,-0.019353890872432444,0.005649759811673372,0.01251057609369699,-0.003394291646785952,0.01380782780211498,0.00407979727834884,-0.030848088802681084,0.00567332752235461,0.010850001574086221,0.003002968743126777,0.008706016310440656,-0.015554666437311515
2023-06-14,0.0006495951500060659,-0.005856417469306874,0.0973552028449689,0.005217353441583139,0.007591828930864741,0.015071413754029095,0.009131510865218795,-0.01374461938879834,-0.008413461324136229,0.023723308373057472,-0.010688549979011364,-0.0039986782993722825,0.015322353094602725,0.0013624875122109081,0.011199921618689546,-0.008325243178456398,-0.017369540148171048,0.006011802684082301,0.004223098800309577,-0.00836450945002587,0.01755317075663365,-0.014045128762358194,0.013201500275160427,0.008750376363926282,-0.009102812833093221,0.011627913874598939,0.007485108856115641,0.013021759088715168,-0.017309346192609043
2023-06-15,0.002317616992134397,0.0029850584025874483,0.03266776633076551,-0.01044902865233377,0.008135903358367447,-0.015724825766766704,0.019378319663321264,0.0011463521921850628,7.368887885550457e-05,-0.01891803341057663,0.013605476225966084,0.002933828812774264,0.002371704474836811,-0.0340731951999278,0.024101101446682982,0.019078643991376598,0.013775512827550296,0.015196488802120545,0.0010197856504257086,0.010914665430103554,0.004891860347833621,0.012067536089537478,-0.008701178358700101,0.021344075503163085,0.005578735261360324,-0.010610168494319283,-0.0029717341672788056,-0.01939600232077421,-0.03494600051349539
2023-06-16,-0.0008827805252814569,-0.007018432435704547,-0.03449987905370111,-0.0020936615789239887,-0.004426108297644338,0.004208126330432993,0.0038106532668067405,-0.014425405360431798,0.0007995854262747848,-0.014819767529446026,-0.018072055501525908,0.009853718664413424,-0.00901280627141754,-0.04768577608066393,-0.018411630567790715,-0.022103909201961036,-0.01241359300491418,-0.02947347488894747,-0.003463061941224699,-0.0016174884699333703,0.026389981360178227,0.004072606039060345,8.79212651332395e-05,-0.0027302926033716535,-0.011665102918476,0.0031278973674295774,0.0014901325266336585,-0.0059478700376900395,-0.017799339232675404
2023-06-19,0.005892994726448553,0.002549181977946846,0.011121235832695087,-0.019803180326738,-0.010714618654118602,-0.005255168321448567,-0.0144254061918494,0.004028566196667249,0.004028566196667249,-0.005493724446314019,0.004028566196667249,0.0022869948617005864,-0.0013940195923436427,0.004028566196667249,0.004028566196667249,0.004028566196667249,0.004028566196667249,0.004028566196667249,0.004028566196667471,0.004028566196667249,0.006989386522992191,0.004028566196667249,-0.006257945002967058,0.004315497099932397,0.004028566196667249,-0.0022272598765602503,0.0008299536513176609,-0.03023591178526852,0.005891549051592282
2023-06-20,-0.0286809495432907,-0.02334709601987872,-0.02216063778496613,-0.0012739886391097688,-0.007219317865867381,0.002782991392142886,0.0008063220217124911,-0.0051426903393529955,-0.006200403917891006,-0.005559591130349428,-0.02445934318847265,0.004107080266077867,0.003955904445264169,-0.021835605837739802,-0.0023101813260857362,-0.012114375911146391,-0.015190449793295646,-0.04111469284470859,-0.012685874500297123,-0.018815159574268492,-0.006197282577267371,-0.009574800782923276,-0.004007575373574435,-0.00043935435741071505,-0.023284230786574267,-0.010714277607384859,-0.010157469178462386,-0.022091632734560163,-0.01931526273268469
2023-06-21,0.0195986399810959,0.007835375536588085,0.01019072445399627,0.000541708078224179,-0.012580907378446526,0.02407381925856411,0.008012356790900954,0.0050772511291929945,0.014771885115652195,-0.013926812599141303,-0.003070695896834952,-0.01696707054881874,0.017441043318780824,-0.018455004422995636,0.0036540566330656166,-0.0016569440676129643,0.014967725823590072,-0.010738200101937934,-0.0033995250874173655,0.01133940480956519,0.020952816133096963,0.013140558676576264,0.013719211471265869,0.01534353273438982,-0.00028593358000306157,0.0031588506628010826,-0.003350880810637946,-0.014143207198367591,-0.016291138250105086
2023-06-22,-0.005545859617722915,-0.005547350180841182,-0.005545859617722804,-0.011802884462115304,-0.004399868130753437,-0.0005572248533620705,-0.015136170806386073,-0.005644060081929858,0.005994004655553331,-0.02016989499714117,-0.005496601236892107,-0.01648950436083907,-0.006382251779317283,0.005709954588708044,0.005027446736183272,-0.011408984869205052,-0.0651341982496162,-0.016923753124415297,-0.02869415381116802,-0.016654053909485933,-0.005863658731893984,-0.013643087944309462,-0.006572947458290179,-0.0023588285455863334,-0.014607742288029857,-0.019793024020634098,-0.003992425644678499,-0.009298374817477417,-0.003375316496929903
2023-06-23,0.0008160184846230933,-0.02724911865995905,0.0008160184846228713,0.002587169525031241,0.009278099845151822,-0.0022469770510000764,-0.01738253894014896,-0.008481928443109243,0.0064997010365317465,0.01753880295811605,0.003302091326299328,-0.00705108721712655,-0.01807202765608318,-0.01983161395192412,0.003346055368753209,-0.014589946791841668,-0.01859753666543329,0.0039348666477891925,-0.010470675974296628,0.008918914283561508,-0.020398054190908455,0.002118081420659834,0.004646066770647828,0.008299034631123137,-0.0011251966353961196,-0.01239096952244767,0.004430409624121001,0.004059957173447426,-0.009290526186448433
2023-06-26,-0.027823623919490004,0.0018595978746298591,0.026974711202947477,0.01624413586680462,-0.026509725860980327,-0.001550392884784202,-0.0063767432775272415,0.005289431744178286,-0.01949724362640015,0.01322893579696327,0.0034191821220799223,0.007258985962389719,0.006842583312422379,0.010283078892343367,-0.006242108474594055,0.011219963182134585,-0.017820261880677646,-0.01284421377088174,0.02244446425699631,0.004844350662105867,-0.0020070669943754726,0.02309297094829521,0.001675004103612654,-0.007857468867010109,0.010324327941075406,-0.0018588714395472161,-0.0033606243961541438,-0.012465938585668912,-0.0026883548933640533
2023-06-27,-0.0005965728020732586,0.023623328336687344,-0.05256064625900447,-0.020849742803529248,0.007023221981795613,0.009369283733887679,0.011141135347525921,0.0074045553589090485,-0.0041333304449034936,-0.008720878357028172,0.010559211106336397,0.009869926988173905,-0.00966571414202666,0.03208799568012699,0.006793696078166711,0.011227765049495408,0.002624196593507655,-0.033387585028681555,0.0071159948825878505,0.004116773546369634,0.016591324577925004,0.00020987852980458577,-0.0043080213223065655,0.023609877575405447,0.012658673573833878,0.0032588516664666667,0.024446765818724625,-0.001127697411047679,-0.007628112397843889
2023-06-28,0.0010073611985497166,0.013406742434164842,0.04817343978264521,0.007436193020584847,-0.004108249009037723,0.025400281396373403,0.008966093552700727,0.00015308928468149574,0.008788258007088823,-0.03801911504450495,-0.0005657176489599625,0.01194545079744147,-0.009174516729645199,-0.0005428937068200357,0.0010384212787875047,0.014319593847497147,0.01823577215834038,-0.02286952450914359,-0.0049387576974400105,-0.02777796584156711,0.010632952671563167,-0.013454485907493874,0.0026703146418176615,0.03666447921930138,0.013703389278159728,0.00232027796556622,0.012137429975121572,0.01152585152797414,0.021061944737604144
2023-06-29,-0.011842252953524812,-0.016401131474508612,-0.0177160008286813,0.0003331966177679835,0.0007874216356229535,-0.011834091463961527,0.0006085192697768971,-0.016563029190824752,0.018833611803820594,-0.005091380314906746,0.010822069685633595,0.0015330381971669915,0.006563855920497463,0.022006882217049384,0.02557030033588803,0.014749461069712977,0.01502887371195305,-0.003314444071057965,0.015828425121574563,0.01522952533164812,0.027648651539746494,0.03245290080432972,0.0029801680692147503,0.00044589856922283566,0.01116999661109297,0.008796297623029359,0.0016260626735487005,-0.018304650533709776,0.01456394013461848
2023-06-30,0.023551811241774967,0.028445446559533627,-0.013800341936284877,-0.0001523985662222893,0.006518290966001539,-0.0012653758937860582,0.003937007874015741,0.036295089641236844,0.03171259147423955,0.019394625678179844,0.016529407728572476,0.01301081946140381,0.002185275299630529,0.02413109471434982,0.015688564459815035,0.014205176536431052,0.03790214978224782,0.008539031246495687,0.013210767762987574,0.02945631686439243,0.011904816090209325,0.00883376542569092,0.006174746734057379,0.007830111878472934,0.007796587950489542,0.0059659923017556515,0.0060875965685134314,0.017739958321066673,0.0017420591107399908
2023-07-03,0.04544450758552454,0.02152834908038126,0.0031079895317169814,0.0037103012124393153,0.03044451263302439,-0.0038281012522868307,0.0070793749126887295,0.007166101648128809,-0.01448264736506677,0.002547292317003569,0.0025425559880929427,0.0019643530305613055,0.001942760052411785,-0.016315864605066954,-0.021829356042317505,-0.001372167862559226,0.04096069125447599,0.0031175000311496337,0.0034511780954276094,0.0067214255753600405,0.018588138983371083,-0.013935884782322883,-0.001224489795918382,0.002997415704083073,-0.001290852142227683,0.015511020956725963,-0.00282366778125942,0.015006472142043537,-0.006840251436166733
2023-07-04,0.018502133481868244,-0.007451887826224302,0.0038227525311673727,-0.020831350957934203,0.0016656122334997026,6.046961077132984e-05,0.002858309514087276,0.0003671408903167528,0.0003671408903167528,0.007422924235247486,0.0003671408903167528,-0.00980239322698473,0.007289007236436218,0.00036714089031653074,0.00036714089031697483,0.00036714089031697483,0.00036714089031697483,0.00036714089031697483,0.00036714089031697483,0.0003671408903167528,-0.0189419088172601,0.0003671408903167528,-0.019453733929326145,-0.017258138774365217,0.00036714089031697483,0.0008983890769553859,-0.0008091375520059563,0.036911772953320376,0.008717660799862248
2023-07-05,0.003044580237787642,0.003978110219230668,-0.0019456958752088749,-0.00037950562975119784,-0.011399724689356239,0.002265499152229955,-0.008648473939648849,-0.032992756578896554,-0.0035372655022856136,-0.012048638898307318,-0.0025243096676150767,0.012183870314735445,-0.012941523714467773,9.283229225909295e-05,0.0007906048962640355,-0.00714216120005684,0.00625219239364494,-0.025902129419296704,-0.00036923042938086237,-0.026527472949608444,0.0009417307061159175,-0.005422345629188197,-0.004760108860234813,0.02165641698910492,-0.008399017938182651,-0.00807893885602362,-0.003846038385281192,0.004307908084304035,-0.02254274489325303
2023-07-06,-0.01623571795074208,0.001561727486264708,-0.00706115615048486,0.01636627304045546,-0.012066563242865258,0.006754337937658006,-0.0035411557230927704,-0.03845543634786053,0.001554549506003422,-0.014491257188725903,-0.005689953209012111,-0.025880182496011095,-0.019914167765289537,-0.006710829166584609,-0.00575725100733071,-0.021656416701719583,-0.018329542836608592,-0.038589245676904915,0.01002852872595783,0.004321023029991267,-0.028463810359706243,-0.02950685352119442,-0.036760583721850315,0.012805539820951006,-0.014691871018740366,-0.022624432578598697,-0.014631269642798927,-0.057835193907624594,-0.030846845564889813
2023-07-07,-0.025987157837195074,-0.020801290610410583,-0.006480962107436206,-0.010158249574189426,-0.0046263871177674165,0.002419558265022159,-0.015094817118413428,0.004354203492120012,0.013477150389407777,-0.0028081486420652446,0.006759889144232423,0.012511678945273053,0.013947211725881647,-0.0046593370005665324,-0.004096759017561791,0.012751687254039634,0.023099340231286902,0.009066830396316616,-0.005961091571184074,0.012691710926496569,0.022276030192688978,0.011968383862832832,0.0013728611797820811,-0.02715188167815641,0.004572542561735116,0.019444377349653985,0.007630454643599904,0.015171948814833636,0.01933268075621508
2023-07-10,-0.015107620512656017,-0.009562490850909766,-0.0069757133929954085,0.0016196400983825576,-0.0008233615413016926,-0.007264174048430716,-0.0037906992486291813,-0.018023377520788753,-0.0072696788312108795,0.013559489340578823,-0.012875504021031547,0.007169975191944733,0.005840336434376203,0.003542613045703691,4.49808419247244e-05,-0.018356732544783316,-0.023245455508542623,-0.003727082860357167,0.000242812230023981,0.003172683476815097,0.01444807322166497,0.008308522967100496,0.013933729743584866,0.010340581476643296,-0.0044445355321725,0.0004541908290196517,0.0010232673470145226,-0.01938180993679861,0.006227307549534711
2023-07-11,0.01570148933900284,-0.01622304191992663,0.007928306489337622,-0.01840200018378091,0.013817822395435941,-0.002426067039108859,0.01295015003564881,-0.00780198359379225,0.01314434372926776,-0.003888744128153543,0.01032459462568136,0.0015148107100062536,0.0037674313898439227,0.000871226129967928,0.0020187367695114755,0.01593261279903202,0.03628991628847045,0.012381158507948742,0.006639873456697254,0.018056521910677636,0.008171853569543641,0.0036784290560063493,0.0216752951740784,0.01128525140237957,0.014643045567115154,0.0009077685661802448,0.0038846768045968094,0.040636981701412944,0.013772867506022024
2023-07-12,0.012827653457797128,0.02198884594235162,0.017171602618780923,-0.011346870424192579,-0.012192406919953491,-0.0070654792128697075,0.01090538190341861,0.0018282234107527273,0.0030467895334023165,0.012955172195941556,-0.006529324945669823,0.009225622435504066,0.02823671891667523,0.02109544516054762,-0.012957554923560544,0.00911638633082723,-0.007469789564442886,0.06591667491418574,-0.0021725004860440045,0.002584632283105792,0.023158975228948497,-0.022167211471692316,0.015515468089288609,0.0063760715866050255,0.01376706433484376,0.01859408243777594,0.006110021149744904,0.028927337954937515,0.029831243772632687
2023-07-13,0.014207198260481668,0.002363583859416263,-0.03200159197974195,0.005354193274640373,0.0010095757003865113,-0.014531072285287605,0.021141427105843658,-0.008378054406383617,-0.00785606686218876,0.004200621636152979,-0.018518243977468818,0.008541880462227258,-0.017322932473429642,0.013151766268034937,-0.011315043161248317,0.030968191418408342,0.03568019584984872,-0.001202295695570843,-0.007258232123188213,-0.004281149422803665,0.011090880187327068,-0.023476814009036673,0.006771431310635068,-0.025919861423701174,-0.010936603451880633,0.0062333156587546235,0.009109373261329656,0.002068172465235163,0.013871060124158063
2023-07-14,0.020627637746248206,-0.003967133244039078,-0.05345258361828886,-0.001566516415009267,-0.0051241870236938825,-0.01155853098477444,0.006870995088869902,0.0012924527355899773,-0.0019202124254640296,-0.011910405688908776,-0.008746545159293961,-0.011738528204425225,0.022796470045771677,-0.02138362454978948,-0.0044814580108459845,-0.004066983528744683,0.03304278548330042,0.0050917291168703915,0.0076748581303591745,-0.010738881465062744,-0.021490954547442098,-0.033818911032763466,0.0004971388680483635,-0.014936539332806475,-0.02555796213700634,-0.0008848736012937453,-0.0018054283316959463,-0.00849485565660879,0.00501761275542556
2023-07-17,0.007233597285481119,-0.0006381766381767795,-0.00026442442184559933,0.0008366585146093453,-0.016519466620910084,0.0008366585146093453,-0.004821908245888351,-0.006748937687275136,0.0460441636614457,-0.008602458874188978,0.010686752337728533,0.0037588944340805064,-0.002969121931016172,0.028405710113407867,0.0021084279937026995,-0.0016915671976123203,0.00880866670894398,0.005922670585362777,-0.02018855369543382,-0.00998595058973517,0.019675168396105835,0.005736149272711488,-0.00808915140488975,0.008333895003051595,-0.005446083965764514,0.004428678104105854,-0.0016077629243150815,-0.01048311686959813,0.004644914577392578
2023-07-18,-0.006945543916220154,-0.00036946313753360993,0.008692948579455573,0.016712814668790266,-0.0015770260181834361,0.0032327157039935273,-0.008920799810396396,-0.00580614445209604,0.0006256394965222789,0.013065033431272965,0.0057179974800505295,0.003894458251657129,-0.0032681323257651718,0.01587014372224571,-0.010587909049225686,0.0056860307179062985,0.0041365110756066414,0.02445739443756767,-0.007465359693116902,0.0009395741587545636,0.004038614299653576,0.028391812280477602,0.005976313218262197,-0.011540602029941782,0.006515954238001553,0.013227454175637199,0.000402614366951326,0.02901715395274751,0.003534334649011761
2023-07-19,0.001040481042129171,0.012777109399354725,-0.032547347920929504,0.0011412407665569724,-0.003568580435316604,0.004308479828415868,-0.0077691350943731585,0.0017352516667397122,-0.004379142928373603,0.03360751069804557,0.008312947180023178,0.002387372169808444,-0.013267835742209355,0.018836490461525468,-0.0032631239850098304,0.006094798159449244,-0.011017029585126847,0.0038111873196819968,0.010109990806319802,0.0033931118774606084,-0.010949735487570056,0.008759943395904912,0.001293806369394579,0.020360439524800933,0.0035210788444608454,-0.0043515909223623694,0.0028169554633827865,0.06540156087088134,0.003889761820249804
2023-07-20,-0.011158023745971524,-0.0006149113162593478,0.03763946497503179,-0.00863909661392781,0.00612372565486119,0.0068425940938647845,0.01547248859961825,0.020323533500778757,0.017843820945064204,0.012832699664144798,0.017269008190790247,0.0017862933563115302,-0.0010352624169914781,-0.025344813661180576,0.023387085279599873,0.003312836167964406,-0.04880282098421673,-0.01210966480045661,0.014397897726473596,8.613204348528747e-05,0.0054224303266998675,0.0261131464168205,0.012158641708776896,0.01478369503885224,0.022520611183331818,0.0069931306424364514,0.013242253500394874,-0.006634749407611107,-0.013806799151981242
2023-07-21,0.021831137830241598,0.013671939714445358,-0.0054642673806784,-0.005616454396002668,0.013803333777901106,0.0025706681416597377,0.004589144202111095,0.009032624128441524,0.016163505160879277,0.009284339984616974,0.006931181332529235,-0.0007429999591934688,0.0045796614948925285,0.00800359524276506,0.010476651356712052,0.00034772768528479325,-0.03636698077926226,-0.0035332023796741385,0.00961974725583059,0.01421525572177118,-0.0029212546882585455,-0.016034878462141022,0.002195129916129357,-0.012523097834212238,0.015783672835874674,-0.0039062706145225334,0.000990140311038168,8.214640693249287e-05,0.010195562694964355
2023-07-24,-0.014877473269883201,-0.009218092068566275,-0.018072099008135,0.011580905921892315,-0.01225787042317994,0.013083244313377707,-0.0015337382263347354,6.913067590774702e-05,-0.010726037899688401,0.006835503137013976,0.003125293145232577,0.01382901965102823,0.003687425463766658,0.002900545961913359,0.00734397432524192,-0.008129931637996024,0.01148188676658446,-0.009150363395633354,-0.0020869480486147562,-0.0018378092201339902,0.00022541349170301928,-0.0025914998466364247,-0.00642228988662874,0.001351604364898007,0.01989139927159167,0.006535918121613582,0.011869412515964184,-0.004453689963372143,0.0036477331943720603
2023-07-25,0.024215619520113973,0.02493097427994928,0.010708749652914795,0.003292455744767553,0.03392831451019451,0.003332268911294678,0.009383518791215906,0.023061587865618183,0.006174394989969301,0.0338507438864859,0.004626336838442047,-0.02449399570001287,0.022573790185616005,0.017929738687859187,0.005947911401297912,0.013266168093722719,0.020644126656363948,0.010844111356811847,-0.016471275221702886,-0.01260500229637751,-0.0004507878111620345,0.0025546846302795245,0.008468445712917383,-0.028705851394671633,0.001299839173965811,0.0008657204098228011,0.010264050242908995,0.011984854426327685,0.0007817271499128697
2023-07-26,-0.01169556206197897,-0.015505855751220876,0.011050034599531022,0.002068989467504112,0.006856764969473073,-0.0002491754658341394,0.006774339192695988,-0.0018826510043616906,0.00811975874453208,0.0017850647287558363,0.002998065273069228,0.0012027812663975013,-0.0012820331438382349,-0.05605699077595616,-0.0064302036872357915,-0.008608003940268949,-0.07182765531688351,-0.0016159274272434798,-0.004409731256761473,0.03337532319778669,0.011271530125844142,0.046669147916100995,0.0024384978410643132,-0.020255915662917845,-0.006809725071482808,-0.0025951059972669777,-0.0029027769003250325,0.005246572133006833,-0.012729073841104888
2023-07-27,-0.016546312818889075,-0.005519259796973985,0.016035312777022304,-0.0018441927056777052,-0.005043390768456613,0.0008406527044391154,0.00046728366438131275,-0.009396247824429826,-0.035119975588583485,-0.008750874798654107,-0.015631598043930328,-0.016368757656057276,0.04214215877343874,-0.02684754217799956,-0.018138044967774047,-0.023622072235571445,0.03458946815988795,-0.0423714626787145,-0.033771724223148,0.009807818107305799,0.0006687304589492182,-0.00832685890194751,0.035682009957732186,-0.0006386034471750346,-0.014239564407798166,0.036860391331345,0.010189143851965454,-0.004684554116534234,0.030814072997428443
2023-07-28,0.024277605948653136,0.004546478290516243,-0.0015352028622962477,-0.012730783341221796,0.023016662420739298,0.02473824300865557,0.008589008895230066,0.035176202242181764,-0.020247566301681008,-0.04740662081559244,0.015072517092812765,0.0184732623400643,0.022848488474448425,-0.05169182130526229,-0.041237222613647706,0.01289952167389874,0.016506337733176224,0.03248265429874864,0.00908970765151662,0.016613058787146473,-0.00022286404928861803,0.03142491532956204,0.003280737322417737,0.033564470019221915,0.013502256009994884,0.013801676076311997,0.0,-0.009033149633367099,-0.0015258624389113962
2023-07-31,-0.032106438609938226,0.0034420558133791967,-0.02732149731651956,-0.0006289741187396336,0.01020382219152327,-0.026425081269486284,-0.014505819988253177,0.028364951324869603,0.004509732187497173,-0.015796451026350633,-0.0018691422066748897,0.004197229060977525,0.0009757204447466972,0.025263712716255604,-0.0033854160256016064,0.0006361160947512268,-0.032359631036611436,0.006985427772832509,0.012343484921876202,-0.004371796336049116,0.013369020930309006,-0.0035416461741681893,-0.02793126683204028,-0.011044885368728274,0.006779315919219542,0.0,-0.0014408815714549439,-0.014813597579505622,0.003443514705605999
2023-08-01,0.012699075047998276,0.005356223979042785,0.01889928106338079,0.010423826394706293,0.003105611828026378,0.004809058489001927,0.01198774018009674,-0.027367671485852618,-0.0027995821637303298,-0.0006956887495568331,0.0016365835796359196,-0.01627101905524997,0.0076960241974337595,0.20257110982002402,0.007954786392442514,0.0357195488943578,0.023822019672092853,-0.09700966931849342,0.0006767141661825349,0.011766542030694493,-0.010334218707529153,-0.007318247588316007,0.0009365244536940764,-0.00400021996700084,-0.003679186581236782,-0.012376182993350526,-0.010582047923394788,-0.020896056819466047,0.0009365244536938544
2023-08-02,-0.04236345072467618,-0.025721334004391472,-0.025847406119411942,-0.0030484186469316166,-0.013541041036841284,-0.02266869055332943,-0.010556493736345263,-0.01618547578070606,0.0020020985306503647,-0.03574552515792884,0.055829732044829106,-0.0003035372093540545,-0.05133531954898696,-0.046183273308433304,0.010824646312876274,-0.019137212249316526,-0.06034257972420165,-0.022389402515120005,-0.010667723589420253,-0.0020661730789752752,-0.01599641512087735,-0.020777434687803797,-0.0029898093686953064,-0.006736589983985519,-0.012739478971048324,-0.009607382648257445,-0.021876411952549635,-0.008753426273894638,-0.050779876894291975
2023-08-03,0.004845028651379479,-0.017217973999114844,0.004845028651379257,-0.010471428252436965,0.01226694838700415,-0.01959654404546729,-0.016726654007674813,0.016491743279377857,0.005237820760950251,0.03177241608947656,0.01552415013509556,-0.010170003174466702,0.014655276244824433,0.007568836008863267,-0.014012719151454078,-0.0016540261635908937,0.006214320255793604,-0.018304973151558546,-0.004491966505889566,0.004902469620603478,-0.02302995401578256,0.02624358980113417,0.004252218550270248,-0.04394105070165988,0.010636333645601237,-0.0008435408426401558,-0.0004971427315325627,-0.0008045975000011696,-0.0010572021601112924
2023-08-04,-0.07682655688234874,-0.009812754924840794,-0.007790324653987657,0.0037431952087572107,-0.0066822102610967216,0.004812839670889746,-0.019586701297353182,-0.012719038788742365,-0.00992535834018271,-0.0010402795388343433,-0.003871648534163663,0.002913701554388304,0.010781533061525517,0.009058855511469899,-0.008392176419952935,0.0031240813048116767,0.009719063792891003,0.008142824493555745,0.0012125431124334618,-0.002034094025684774,-0.006702212456837442,0.000396358628421023,0.0016508025698354079,0.02397417167236182,-0.006998945161524994,-0.0008442530045309482,0.005469935056833464,0.015338036381103981,0.010449683766078799
